Genome project,Gene stable ID,Human gene name
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM16L
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM28
caenorhabditis_elegans_prjna13758,WBGene00003599,MID1
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM36
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM25
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM8
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM39
caenorhabditis_elegans_prjna13758,WBGene00003599,MEFV
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM32
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM7
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM43
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM43B
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM68
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIML1
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM41
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM52
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM24
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM65
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIML2
caenorhabditis_elegans_prjna13758,WBGene00003599,BSPRY
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM17
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM40
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM66
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM58
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM21
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM72
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM62
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM61
caenorhabditis_elegans_prjna13758,WBGene00003599,TRIM60
caenorhabditis_elegans_prjna13758,WBGene00003600,
caenorhabditis_elegans_prjna13758,WBGene00003601,
caenorhabditis_elegans_prjna13758,WBGene00003602,
caenorhabditis_elegans_prjna13758,WBGene00003603,
caenorhabditis_elegans_prjna13758,WBGene00003604,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003604,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003605,NR4A3
caenorhabditis_elegans_prjna13758,WBGene00003605,NR4A2
caenorhabditis_elegans_prjna13758,WBGene00003605,NR4A1
caenorhabditis_elegans_prjna13758,WBGene00003606,
caenorhabditis_elegans_prjna13758,WBGene00003607,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003607,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003608,
caenorhabditis_elegans_prjna13758,WBGene00003609,
caenorhabditis_elegans_prjna13758,WBGene00003610,
caenorhabditis_elegans_prjna13758,WBGene00003611,
caenorhabditis_elegans_prjna13758,WBGene00003612,
caenorhabditis_elegans_prjna13758,WBGene00003613,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003613,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003613,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003613,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003613,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003613,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003613,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003613,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003614,
caenorhabditis_elegans_prjna13758,WBGene00003615,
caenorhabditis_elegans_prjna13758,WBGene00003616,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003616,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003616,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003616,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003616,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003616,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003616,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003616,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003617,
caenorhabditis_elegans_prjna13758,WBGene00003618,
caenorhabditis_elegans_prjna13758,WBGene00003619,
caenorhabditis_elegans_prjna13758,WBGene00003620,
caenorhabditis_elegans_prjna13758,WBGene00003621,
caenorhabditis_elegans_prjna13758,WBGene00003622,
caenorhabditis_elegans_prjna13758,WBGene00003623,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003623,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003624,
caenorhabditis_elegans_prjna13758,WBGene00003625,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003625,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003626,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003626,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003626,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003626,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003626,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003626,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003626,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003626,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003627,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003627,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003627,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003627,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003627,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003627,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003627,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003627,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003628,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003628,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003628,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003628,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003628,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003628,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003629,
caenorhabditis_elegans_prjna13758,WBGene00003630,
caenorhabditis_elegans_prjna13758,WBGene00003632,
caenorhabditis_elegans_prjna13758,WBGene00003633,
caenorhabditis_elegans_prjna13758,WBGene00003634,
caenorhabditis_elegans_prjna13758,WBGene00003635,
caenorhabditis_elegans_prjna13758,WBGene00003636,
caenorhabditis_elegans_prjna13758,WBGene00003637,
caenorhabditis_elegans_prjna13758,WBGene00003638,
caenorhabditis_elegans_prjna13758,WBGene00003639,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003639,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003639,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003639,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003639,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003639,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003639,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003639,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003640,
caenorhabditis_elegans_prjna13758,WBGene00003641,
caenorhabditis_elegans_prjna13758,WBGene00003642,
caenorhabditis_elegans_prjna13758,WBGene00003643,
caenorhabditis_elegans_prjna13758,WBGene00003644,
caenorhabditis_elegans_prjna13758,WBGene00003645,
caenorhabditis_elegans_prjna13758,WBGene00003646,
caenorhabditis_elegans_prjna13758,WBGene00003647,
caenorhabditis_elegans_prjna13758,WBGene00003648,
caenorhabditis_elegans_prjna13758,WBGene00003649,
caenorhabditis_elegans_prjna13758,WBGene00003650,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003650,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003650,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003650,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003650,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003650,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003650,NR2F2
caenorhabditis_elegans_prjna13758,WBGene00003650,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003650,NR2E1
caenorhabditis_elegans_prjna13758,WBGene00003650,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003650,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003651,
caenorhabditis_elegans_prjna13758,WBGene00003652,
caenorhabditis_elegans_prjna13758,WBGene00003653,
caenorhabditis_elegans_prjna13758,WBGene00003654,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003654,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003654,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003654,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003654,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003654,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003654,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003654,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003655,
caenorhabditis_elegans_prjna13758,WBGene00003656,
caenorhabditis_elegans_prjna13758,WBGene00003657,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003657,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003657,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003657,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003657,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003657,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003657,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003657,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003657,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003658,
caenorhabditis_elegans_prjna13758,WBGene00003659,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003659,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003659,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003659,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003659,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003659,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003659,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003659,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003660,
caenorhabditis_elegans_prjna13758,WBGene00003661,
caenorhabditis_elegans_prjna13758,WBGene00003662,
caenorhabditis_elegans_prjna13758,WBGene00003663,
caenorhabditis_elegans_prjna13758,WBGene00003664,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003664,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003665,
caenorhabditis_elegans_prjna13758,WBGene00003667,
caenorhabditis_elegans_prjna13758,WBGene00003668,
caenorhabditis_elegans_prjna13758,WBGene00003669,
caenorhabditis_elegans_prjna13758,WBGene00003670,
caenorhabditis_elegans_prjna13758,WBGene00003671,
caenorhabditis_elegans_prjna13758,WBGene00003672,
caenorhabditis_elegans_prjna13758,WBGene00003673,
caenorhabditis_elegans_prjna13758,WBGene00003674,
caenorhabditis_elegans_prjna13758,WBGene00003675,
caenorhabditis_elegans_prjna13758,WBGene00003676,
caenorhabditis_elegans_prjna13758,WBGene00003677,
caenorhabditis_elegans_prjna13758,WBGene00003678,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003678,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003678,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003678,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003678,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003678,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003679,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003679,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003680,
caenorhabditis_elegans_prjna13758,WBGene00003681,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003681,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003681,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003681,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003681,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003681,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003681,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003681,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003682,
caenorhabditis_elegans_prjna13758,WBGene00003683,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003683,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003683,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003683,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003683,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003683,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003683,NR2F2
caenorhabditis_elegans_prjna13758,WBGene00003683,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003683,NR2E1
caenorhabditis_elegans_prjna13758,WBGene00003683,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003683,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003684,
caenorhabditis_elegans_prjna13758,WBGene00003685,
caenorhabditis_elegans_prjna13758,WBGene00003686,
caenorhabditis_elegans_prjna13758,WBGene00003687,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003687,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003688,
caenorhabditis_elegans_prjna13758,WBGene00003689,
caenorhabditis_elegans_prjna13758,WBGene00003690,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003690,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003690,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003690,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003690,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003690,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003690,NR2F2
caenorhabditis_elegans_prjna13758,WBGene00003690,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003690,NR2E1
caenorhabditis_elegans_prjna13758,WBGene00003690,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003690,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003691,
caenorhabditis_elegans_prjna13758,WBGene00003692,
caenorhabditis_elegans_prjna13758,WBGene00003693,
caenorhabditis_elegans_prjna13758,WBGene00003694,
caenorhabditis_elegans_prjna13758,WBGene00003695,
caenorhabditis_elegans_prjna13758,WBGene00003696,
caenorhabditis_elegans_prjna13758,WBGene00003697,
caenorhabditis_elegans_prjna13758,WBGene00003698,
caenorhabditis_elegans_prjna13758,WBGene00003699,
caenorhabditis_elegans_prjna13758,WBGene00003700,
caenorhabditis_elegans_prjna13758,WBGene00003701,NR2E3
caenorhabditis_elegans_prjna13758,WBGene00003702,
caenorhabditis_elegans_prjna13758,WBGene00003703,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003703,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003704,
caenorhabditis_elegans_prjna13758,WBGene00003705,
caenorhabditis_elegans_prjna13758,WBGene00003706,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003706,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003706,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003706,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003706,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003706,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003706,NR2F2
caenorhabditis_elegans_prjna13758,WBGene00003706,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003706,NR2E1
caenorhabditis_elegans_prjna13758,WBGene00003706,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003706,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003707,
caenorhabditis_elegans_prjna13758,WBGene00003708,
caenorhabditis_elegans_prjna13758,WBGene00003709,NR5A1
caenorhabditis_elegans_prjna13758,WBGene00003709,NR5A2
caenorhabditis_elegans_prjna13758,WBGene00003710,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003710,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003710,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003710,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003710,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003710,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003710,NR2F2
caenorhabditis_elegans_prjna13758,WBGene00003710,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003710,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003710,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003711,
caenorhabditis_elegans_prjna13758,WBGene00003712,
caenorhabditis_elegans_prjna13758,WBGene00003713,
caenorhabditis_elegans_prjna13758,WBGene00003714,
caenorhabditis_elegans_prjna13758,WBGene00003715,
caenorhabditis_elegans_prjna13758,WBGene00003716,
caenorhabditis_elegans_prjna13758,WBGene00003717,
caenorhabditis_elegans_prjna13758,WBGene00003718,
caenorhabditis_elegans_prjna13758,WBGene00003719,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003719,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003719,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003719,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003719,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003719,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003719,NR2F2
caenorhabditis_elegans_prjna13758,WBGene00003719,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003719,NR2E1
caenorhabditis_elegans_prjna13758,WBGene00003719,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003719,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003720,
caenorhabditis_elegans_prjna13758,WBGene00003721,
caenorhabditis_elegans_prjna13758,WBGene00003722,
caenorhabditis_elegans_prjna13758,WBGene00003723,
caenorhabditis_elegans_prjna13758,WBGene00003724,
caenorhabditis_elegans_prjna13758,WBGene00003725,
caenorhabditis_elegans_prjna13758,WBGene00003726,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003726,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003726,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003726,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003726,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003726,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003726,NR2F2
caenorhabditis_elegans_prjna13758,WBGene00003726,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003726,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003726,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003727,RXRA
caenorhabditis_elegans_prjna13758,WBGene00003727,NR2F1
caenorhabditis_elegans_prjna13758,WBGene00003727,NR2C1
caenorhabditis_elegans_prjna13758,WBGene00003727,RXRG
caenorhabditis_elegans_prjna13758,WBGene00003727,HNF4A
caenorhabditis_elegans_prjna13758,WBGene00003727,RXRB
caenorhabditis_elegans_prjna13758,WBGene00003727,NR2F2
caenorhabditis_elegans_prjna13758,WBGene00003727,NR2F6
caenorhabditis_elegans_prjna13758,WBGene00003727,NR2E1
caenorhabditis_elegans_prjna13758,WBGene00003727,HNF4G
caenorhabditis_elegans_prjna13758,WBGene00003727,NR2C2
caenorhabditis_elegans_prjna13758,WBGene00003728,
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9A5
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9A9
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9A2
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9A7
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9A6
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9A3
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9A1
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9A4
caenorhabditis_elegans_prjna13758,WBGene00003729,SLC9C1
caenorhabditis_elegans_prjna13758,WBGene00003730,SLC9A5
caenorhabditis_elegans_prjna13758,WBGene00003730,SLC9A2
caenorhabditis_elegans_prjna13758,WBGene00003730,SLC9A7
caenorhabditis_elegans_prjna13758,WBGene00003730,SLC9A6
caenorhabditis_elegans_prjna13758,WBGene00003730,SLC9A3
caenorhabditis_elegans_prjna13758,WBGene00003730,SLC9A1
caenorhabditis_elegans_prjna13758,WBGene00003730,SLC9A4
caenorhabditis_elegans_prjna13758,WBGene00003730,SLC9C1
caenorhabditis_elegans_prjna13758,WBGene00003731,SLC9A2
caenorhabditis_elegans_prjna13758,WBGene00003731,SLC9A3
caenorhabditis_elegans_prjna13758,WBGene00003731,SLC9A1
caenorhabditis_elegans_prjna13758,WBGene00003731,SLC9A4
caenorhabditis_elegans_prjna13758,WBGene00003731,SLC9C1
caenorhabditis_elegans_prjna13758,WBGene00003732,SLC9A2
caenorhabditis_elegans_prjna13758,WBGene00003732,SLC9A3
caenorhabditis_elegans_prjna13758,WBGene00003732,SLC9A1
caenorhabditis_elegans_prjna13758,WBGene00003732,SLC9A4
caenorhabditis_elegans_prjna13758,WBGene00003732,SLC9C1
caenorhabditis_elegans_prjna13758,WBGene00003733,SLC9A2
caenorhabditis_elegans_prjna13758,WBGene00003733,SLC9A3
caenorhabditis_elegans_prjna13758,WBGene00003733,SLC9A1
caenorhabditis_elegans_prjna13758,WBGene00003733,SLC9A4
caenorhabditis_elegans_prjna13758,WBGene00003733,SLC9C1
caenorhabditis_elegans_prjna13758,WBGene00003734,SLC9A5
caenorhabditis_elegans_prjna13758,WBGene00003734,SLC9A2
caenorhabditis_elegans_prjna13758,WBGene00003734,SLC9A7
caenorhabditis_elegans_prjna13758,WBGene00003734,SLC9A6
caenorhabditis_elegans_prjna13758,WBGene00003734,SLC9A3
caenorhabditis_elegans_prjna13758,WBGene00003734,SLC9A1
caenorhabditis_elegans_prjna13758,WBGene00003734,SLC9A4
caenorhabditis_elegans_prjna13758,WBGene00003734,SLC9C1
caenorhabditis_elegans_prjna13758,WBGene00003735,SLC9A8
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9A5
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9A9
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9A2
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9A7
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9A6
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9A3
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9A1
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9A4
caenorhabditis_elegans_prjna13758,WBGene00003736,SLC9C1
caenorhabditis_elegans_prjna13758,WBGene00003738,NID1
caenorhabditis_elegans_prjna13758,WBGene00003738,NID2
caenorhabditis_elegans_prjna13758,WBGene00003738,LDLR
caenorhabditis_elegans_prjna13758,WBGene00003738,LRP2
caenorhabditis_elegans_prjna13758,WBGene00003738,LRP10
caenorhabditis_elegans_prjna13758,WBGene00003738,LRP3
caenorhabditis_elegans_prjna13758,WBGene00003739,
caenorhabditis_elegans_prjna13758,WBGene00003740,
caenorhabditis_elegans_prjna13758,WBGene00003741,
caenorhabditis_elegans_prjna13758,WBGene00003742,
caenorhabditis_elegans_prjna13758,WBGene00003743,
caenorhabditis_elegans_prjna13758,WBGene00003744,
caenorhabditis_elegans_prjna13758,WBGene00003745,
caenorhabditis_elegans_prjna13758,WBGene00003746,
caenorhabditis_elegans_prjna13758,WBGene00003747,
